Scene,Estimated PAH cost,Estimated SAH cost,Real cost with fallback,Intersections with fallback,Real cost without fallback,Intersections without fallback,Only fallback cost,Hit percentage,Overlapping % 4,Overlapping % culled 4,Overlapping % culled 7,Overlapping % culled 10,Overlapping % culled 15,Overlapping % culled 100,Max level,Max triangles per leaf,Max non fallback levels,Split plane quality threshold,Acceptable children/father hit probability,Excellent children/father hit probability,Compute cost PAH average,Compute cost SAH average,Compute cost PAH average count,Compute cost SAH average count,Choose split plane PAH average,Choose split plane SAH average,Choose split plane PAH average count,Choose split plane SAH average count
CottageWalls_Plane_Parallel_Facing,95.07362365722656,56.693904876708984,95.53164672851563,65.0479965209961,95.38044738769531,64.96399688720703,50.40000534057617,1.0,0.7003850340843201,0.7760258316993713,0.7302196025848389,0.7913818955421448,0.7962658405303955,0.7979143261909485,22,2,100,0.4000000059604645,1.2999999523162842,0.8999999761581421,13.55125904083252,28.070091247558594,73.63297271728516,69.23839569091797,0.7918009161949158,2.3903863430023193,1.6216951608657837,1.638682246208191
Random1000_Point_15_Facing,75.3846206665039,70.4378890991211,111.02862548828125,65.44599914550781,81.8775405883789,48.74100112915039,62.8258171081543,0.5360000133514404,0.43834641575813293,0.6796441078186035,0.6377912163734436,0.6234538555145264,0.625109851360321,0.625109851360321,13,2,100,0.4000000059604645,1.2999999523162842,0.8999999761581421,4.528995037078857,6.876096248626709,56.97297286987305,85.61561584472656,0.30370113253593445,0.3229008615016937,1.0940940380096436,1.0020020008087158
Wood_Point_45_Facing,64.74312591552734,161.50112915039063,84.2219009399414,61.13600158691406,78.56671905517578,57.893001556396484,8.044381141662598,0.296999990940094,0.7844833135604858,0.7862480878829956,0.8311089277267456,0.8341364860534668,0.8582022786140442,0.8611438870429993,22,2,100,0.4000000059604645,1.2999999523162842,0.8999999761581421,22.79656982421875,32.34732437133789,55.40945816040039,66.06138610839844,2.4385743141174316,2.789032459259033,1.7583187818527222,1.545454502105713
CottageWalls_Plane_15_Facing,128.09091186523438,55.49701690673828,128.77093505859375,84.65399932861328,128.77093505859375,84.65399932861328,128.77093505859375,1.0,0.731818437576294,0.8769776821136475,0.7477931380271912,0.7373526096343994,0.769128143787384,0.7709985375404358,23,2,100,0.4000000059604645,1.2999999523162842,0.8999999761581421,23.478408813476563,28.163463592529297,75.71124267578125,69.23839569091797,1.628985047340393,2.392483711242676,1.6653534173965454,1.638682246208191
Random1000_Point_45_Facing,77.77297973632813,71.123046875,116.13631439208984,68.10299682617188,86.19395446777344,50.9379997253418,57.03313064575195,0.4749999940395355,0.6009891033172607,0.6844199299812317,0.6175342202186584,0.6047573089599609,0.6057410836219788,0.6057410836219788,14,2,100,0.4000000059604645,1.2999999523162842,0.8999999761581421,3.8723981380462646,6.27278995513916,50.12224578857422,85.61561584472656,0.3205011188983917,0.2779015302658081,1.1312625408172607,1.0020020008087158
CottageWalls_Point_Parallel_Facing,97.5264663696289,57.198158264160156,104.61019897460938,66.28800201416016,96.53456115722656,61.069000244140625,58.51882553100586,0.8619999885559082,0.5697645545005798,0.8047934770584106,0.7061768770217896,0.6950696706771851,0.7403758764266968,0.7427617907524109,22,2,100,0.4000000059604645,1.2999999523162842,0.8999999761581421,29.00627326965332,28.138242721557617,75.8314208984375,69.23839569091797,2.161090135574341,2.389185667037964,1.6526811122894287,1.638682246208191
Wood_Point_15_Facing,75.14208221435547,83.13587951660156,91.1658935546875,58.5260009765625,79.74076843261719,51.803001403808594,25.848857879638672,0.5580000281333923,0.6967038512229919,0.7185297608375549,0.7188897132873535,0.7749833464622498,0.8107069134712219,0.8156231641769409,27,2,100,0.4000000059604645,1.2999999523162842,0.8999999761581421,31.792926788330078,32.21257400512695,66.32421875,66.06138610839844,2.6653037071228027,2.7679295539855957,1.6172120571136475,1.545454502105713
CottageWalls_Plane_45_Facing,145.17599487304688,67.74494934082031,146.27603149414063,94.03299713134766,146.27603149414063,94.03299713134766,146.27603149414063,1.0,0.6361263990402222,0.7449731826782227,0.6782211065292358,0.6680437922477722,0.7073049545288086,0.7087340354919434,24,2,100,0.4000000059604645,1.2999999523162842,0.8999999761581421,15.142467498779297,28.110841751098633,51.199317932128906,69.23839569091797,1.6739805936813354,2.401585102081299,1.8449198007583618,1.638682246208191
Random1000_Point_Oblique_Facing,120.22428894042969,71.10635375976563,149.34432983398438,88.24099731445313,124.61982727050781,73.28299713134766,74.27763366699219,0.6470000147819519,0.6942185163497925,0.7557418942451477,0.647796630859375,0.6274904608726501,0.6273515224456787,0.6273515224456787,13,2,100,0.4000000059604645,1.2999999523162842,0.8999999761581421,3.85829758644104,6.1516947746276855,54.0601806640625,85.61561584472656,0.2629018723964691,0.27960145473480225,1.0812437534332275,1.0020020008087158
CottageWalls_Plane_Oblique_Facing,144.61033630371094,57.08620834350586,144.79428100585938,93.802001953125,144.79428100585938,93.802001953125,144.79428100585938,1.0,0.6378746032714844,0.7781493067741394,0.7289875745773315,0.7106361985206604,0.7418510913848877,0.7431492209434509,23,2,100,0.4000000059604645,1.2999999523162842,0.8999999761581421,12.901368141174316,28.130773544311523,49.766693115234375,69.23839569091797,1.6178829669952393,2.379185199737549,1.853144884109497,1.638682246208191
Cottage_Point_Parallel_Facing,72.11804962158203,68.7725601196289,79.15560150146484,51.345001220703125,67.84918975830078,43.90299987792969,30.891794204711914,0.6340000033378601,0.8252069354057312,0.8137474656105042,0.7837338447570801,0.8030991554260254,0.8318612575531006,0.834440290927887,21,2,100,0.4000000059604645,1.2999999523162842,0.8999999761581421,21.49177360534668,19.45344352722168,75.38617706298828,65.87432861328125,1.6456894874572754,1.8563827276229858,1.6788617372512817,1.7425718307495117
Crowd_Plane_Parallel_Facing,82.60248565673828,47.41850662231445,83.30238342285156,51.62200164794922,83.30238342285156,51.62200164794922,83.30238342285156,1.0,0.44576403498649597,0.45878154039382935,0.3490014970302582,0.33767375349998474,0.5101923942565918,0.551051139831543,25,2,100,0.4000000059604645,1.2999999523162842,0.8999999761581421,283.3388977050781,351.4726257324219,74.1383056640625,87.7052230834961,14.265774726867676,17.88579750061035,1.4287536144256592,1.1881141662597656
