Scene,Estimated PAH cost,Estimated SAH cost,Real cost with fallback,Intersections with fallback,Real cost without fallback,Intersections without fallback,Fallback BVH cost,Only fallback cost,Hit percentage,Overlapping % 4,Overlapping % culled 4,Overlapping % culled 7,Overlapping % culled 10,Overlapping % culled 15,Overlapping % culled 100,Max level,Max triangles per leaf,Max non fallback levels,Split plane quality threshold,Acceptable children/father hit probability,Excellent children/father hit probability,Compute cost PAH average,Compute cost PAH average count,Choose split plane PAH average,Choose split plane PAH average count
Random100_Point_45_Full,18.45489501953125,24.3438663482666,38.05883026123047,20.610000610351563,20.10521697998047,10.956999778747559,20.469213485717773,19.729263305664063,0.09000000357627869,0.38860687613487244,0.45850011706352234,0.44886910915374756,0.4486718475818634,0.4486718475818634,0.4486718475818634,9,2,100,0.4000000059604645,1.2999999523162842,0.8999999761581421,8.842500686645508,54.141414642333984,0.029199978336691856,1.4040404558181763
Random100_Point_Parallel_Full,16.79997444152832,21.22040367126465,31.81689453125,17.405000686645508,16.50926971435547,9.137999534606934,18.17123794555664,17.51447105407715,0.12600000202655792,0.20034810900688171,0.3311794698238373,0.33913570642471313,0.3393358290195465,0.3393358290195465,0.3393358290195465,9,2,100,0.4000000059604645,1.2999999523162842,0.8999999761581421,10.623503684997559,55.9595947265625,0.0270999763160944,1.4747474193572998
Crowd_Point_15_Full,35.267669677734375,134.53993225097656,58.421844482421875,32.78799819946289,53.625247955322266,30.187999725341797,47.67150115966797,9.908045768737793,0.4790000021457672,0.3119892179965973,0.3245745301246643,0.3860107362270355,0.4301721751689911,0.582671582698822,0.6689718961715698,26,2,100,0.4000000059604645,1.2999999523162842,0.8999999761581421,4591.966796875,56.13492202758789,18.830562591552734,2.0164124965667725
Cottage_Point_45_Standard,94.26090240478516,59.988399505615234,100.12391662597656,63.02899932861328,94.23470306396484,59.32400131225586,91.57630157470703,35.90974807739258,0.8360000252723694,0.7535986304283142,0.8144159913063049,0.764062762260437,0.7815943956375122,0.8045598268508911,0.8082872629165649,20,2,100,0.9900000095367432,1.2999999523162842,0.8999999761581421,17.01834487915039,55.76319122314453,1.9627798795700073,1.8446866273880005
Random100_Point_15_Full,17.531801223754883,21.607181549072266,34.69126510620117,18.816999435424805,18.136438369750977,9.925000190734863,19.038421630859375,18.435239791870117,0.10199999809265137,0.2519885003566742,0.39143919944763184,0.37148451805114746,0.37134313583374023,0.37134313583374023,0.37134313583374023,9,2,100,0.4000000059604645,1.2999999523162842,0.8999999761581421,10.482999801635742,59.212120056152344,0.028499983251094818,1.494949460029602
Crowd_Point_45_Full,24.996103286743164,177.218505859375,41.16719055175781,22.892000198364258,38.665218353271484,21.641000747680664,28.609249114990234,3.484679698944092,0.28200000524520874,0.47484061121940613,0.4920295178890228,0.5083227157592773,0.5302847623825073,0.7193396091461182,0.8280813694000244,27,2,100,0.4000000059604645,1.2999999523162842,0.8999999761581421,2075.75244140625,36.84452819824219,19.09914779663086,1.5612127780914307
Random1000_Point_Parallel_Full,80.39485931396484,74.0815658569336,112.89873504638672,66.03099822998047,86.11761474609375,50.69300079345703,83.83960723876953,59.91317367553711,0.5529999732971191,0.4244702160358429,0.6899363398551941,0.6583196520805359,0.6225678324699402,0.6231990456581116,0.6231990456581116,13,2,100,0.4000000059604645,1.2999999523162842,0.8999999761581421,109.48260498046875,69.17117309570313,0.3278009295463562,2.0130131244659424
Cottage_Point_15_Standard,65.37796783447266,61.615325927734375,74.14197540283203,47.85599899291992,63.62922286987305,41.108001708984375,59.3872184753418,28.109079360961914,0.6259999871253967,0.796903669834137,0.8367944955825806,0.7638686299324036,0.7885111570358276,0.8140134811401367,0.8190176486968994,21,2,100,0.9900000095367432,1.2999999523162842,0.8999999761581421,17.051149368286133,55.39829635620117,1.9927802085876465,1.8411693572998047
Random1000_Point_Oblique_Full,124.22754669189453,72.21041107177734,156.48841857910156,92.00199890136719,132.0449981689453,76.57099914550781,124.1180419921875,75.39167785644531,0.6399999856948853,0.6804325580596924,0.7632564902305603,0.6819079518318176,0.6430516839027405,0.6427470445632935,0.6427470445632935,13,2,100,0.4000000059604645,1.2999999523162842,0.8999999761581421,110.73353576660156,72.61538696289063,0.35260069370269775,1.9989879131317139
Wood_Point_Parallel_Standard,99.80549621582031,95.08527374267578,119.99571228027344,74.94599914550781,108.99087524414063,68.5739974975586,85.43235778808594,26.58163070678711,0.5860000252723694,0.8694296479225159,0.8644675612449646,0.7533838748931885,0.7592730522155762,0.7844802141189575,0.7893975377082825,27,2,100,0.9900000095367432,1.2999999523162842,0.8999999761581421,25.282140731811523,50.228092193603516,3.066286325454712,1.7620540857315063
