Scene,Estimated PAH cost,Estimated SAH cost,Real cost with fallback,Intersections with fallback,Real cost without fallback,Intersections without fallback,Only fallback cost,Hit percentage,Overlapping % 4,Overlapping % culled 4,Overlapping % culled 7,Overlapping % culled 10,Overlapping % culled 15,Overlapping % culled 100,Max level,Max triangles per leaf,Max non fallback levels,Split plane quality threshold,Acceptable children/father hit probability,Excellent children/father hit probability,Compute cost PAH average,Compute cost SAH average,Compute cost PAH average count,Compute cost SAH average count,Choose split plane PAH average,Choose split plane SAH average,Choose split plane PAH average count,Choose split plane SAH average count
Sponza_Plane_15_Full,139.01097106933594,172.2808837890625,147.10853576660156,89.23899841308594,145.8313446044922,88.59300231933594,182.4571533203125,0.9929999709129333,0.4531755745410919,0.5044118165969849,0.5225566029548645,0.5363883972167969,0.6204411387443542,0.7225629091262817,30,2,100,0.4000000059604645,1.2999999523162842,0.8999999761581421,12644.5185546875,770.60986328125,55.117271423339844,76.22907257080078,37.8204460144043,52.554969787597656,1.2696536779403687,1.4165676832199097
Sponza_Plane_45_Full,259.9291687011719,376.3575744628906,247.83680725097656,154.5489959716797,246.37242126464844,153.7790069580078,27.118518829345703,0.9459999799728394,0.4727261960506439,0.5155824422836304,0.6145929098129272,0.6762109398841858,0.6664865612983704,0.6914235949516296,30,2,100,0.4000000059604645,1.2999999523162842,0.8999999761581421,1792.5294189453125,763.9786376953125,35.30729293823242,76.22907257080078,46.03053283691406,51.95625305175781,1.8434555530548096,1.4165676832199097
Sponza_Plane_Oblique_Full,207.24542236328125,117.02031707763672,210.89703369140625,124.95600128173828,210.3222198486328,124.64700317382813,44.21538543701172,0.9869999885559082,0.47933122515678406,0.6524962782859802,0.6319823265075684,0.6062155365943909,0.6354175209999084,0.6973056793212891,46,2,100,0.4000000059604645,1.2999999523162842,0.8999999761581421,10211.34375,773.9598999023438,60.25750732421875,76.22907257080078,32.37388229370117,52.715553283691406,1.3335654735565186,1.4165676832199097
Wood_Point_Oblique_Full,66.90242004394531,88.1189193725586,85.63116455078125,55.6150016784668,76.50262451171875,50.35200119018555,20.221342086791992,0.5410000085830688,0.6595416069030762,0.6917819380760193,0.7489131093025208,0.7906346917152405,0.8195798397064209,0.8293549418449402,25,2,100,0.4000000059604645,1.2999999523162842,0.8999999761581421,599.2083129882813,32.35504913330078,55.288848876953125,66.06138610839844,2.3835129737854004,2.768733501434326,1.445296049118042,1.545454502105713
Random100_Point_Oblique_Full,25.069902420043945,22.665592193603516,48.1699333190918,26.14299964904785,26.413665771484375,14.263999938964844,24.795934677124023,0.11299999803304672,0.47804149985313416,0.5392822623252869,0.5186435580253601,0.5158529877662659,0.5158529877662659,0.5158529877662659,10,2,100,0.4000000059604645,1.2999999523162842,0.8999999761581421,9.314099311828613,0.5565996170043945,43.5959587097168,77.1919174194336,0.03149998560547829,0.03069997951388359,1.0404040813446045,1.0
SuzannePointParallel_Full,45.42155456542969,44.979522705078125,53.2668342590332,34.12099838256836,45.33043670654297,29.631999969482422,18.806636810302734,0.578000009059906,0.3440191447734833,0.4395359754562378,0.5374442934989929,0.6057304739952087,0.6177306771278381,0.6177306771278381,16,2,100,0.4000000059604645,1.2999999523162842,0.8999999761581421,97.02616882324219,6.279493808746338,63.120330810546875,88.4823989868164,0.3163009583950043,0.3125006854534149,1.3298754692077637,1.1759834289550781
SuzannePoint15_Full,42.33790969848633,42.88655090332031,52.96919250488281,33.702999114990234,45.355594635009766,29.46500015258789,16.26837730407715,0.5320000052452087,0.43747228384017944,0.4816005229949951,0.5465309619903564,0.6188210844993591,0.6308496594429016,0.6308496594429016,16,2,100,0.4000000059604645,1.2999999523162842,0.8999999761581421,100.92636108398438,6.177295207977295,64.49060821533203,88.4823989868164,0.31920093297958374,0.3078007698059082,1.3413361310958862,1.1759834289550781
SuzannePoint45_Full,52.81962585449219,50.62136459350586,62.39677047729492,38.882999420166016,54.949974060058594,34.67100143432617,15.710550308227539,0.5260000228881836,0.5552786588668823,0.5828729867935181,0.6120597720146179,0.6399229168891907,0.6452672481536865,0.6453549861907959,18,2,100,0.4000000059604645,1.2999999523162842,0.8999999761581421,45.188228607177734,6.16799259185791,38.521278381347656,88.4823989868164,0.3159008324146271,0.30320093035697937,1.3702127933502197,1.1759834289550781
SuzannePointOblique_Full,45.95962905883789,41.64468002319336,53.71516799926758,33.59299850463867,45.14950942993164,28.701000213623047,15.599274635314941,0.4480000138282776,0.5428767800331116,0.5714783668518066,0.5878155827522278,0.6362606287002563,0.6432973146438599,0.6432973146438599,16,2,100,0.4000000059604645,1.2999999523162842,0.8999999761581421,105.10822296142578,6.242191791534424,64.73858642578125,88.4823989868164,0.3168010413646698,0.3092006742954254,1.3267635107040405,1.1759834289550781
CottageWalls_Point_15_Full,87.42652130126953,76.78102111816406,93.46817016601563,59.7140007019043,87.91536712646484,56.10200119018555,57.24535369873047,0.902999997138977,0.37985119223594666,0.6243211030960083,0.603853166103363,0.626802921295166,0.6970273852348328,0.7000976800918579,21,2,100,0.4000000059604645,1.2999999523162842,0.8999999761581421,492.9647521972656,28.13458251953125,63.93899154663086,69.23839569091797,2.0698020458221436,2.383683681488037,1.569344401359558,1.638682246208191
CottageWalls_Point_Oblique_Full,117.81324768066406,93.09786224365234,119.25879669189453,73.68699645996094,119.60884857177734,73.45999908447266,21.62352752685547,0.9890000224113464,0.6015915274620056,0.7370200157165527,0.7069811820983887,0.690038800239563,0.7305393815040588,0.7331345677375793,23,2,100,0.4000000059604645,1.2999999523162842,0.8999999761581421,383.8785095214844,28.099681854248047,57.91920471191406,69.23839569091797,1.7769919633865356,2.3730850219726563,1.5705336332321167,1.638682246208191
Sponza_Point_15_Full,177.82650756835938,163.05776977539063,186.17019653320313,110.36699676513672,185.74620056152344,110.15499877929688,47.11111068725586,0.9909999966621399,0.3030356168746948,0.44910022616386414,0.5366941094398499,0.548678994178772,0.6074853539466858,0.7248626947402954,84,2,100,0.4000000059604645,1.2999999523162842,0.8999999761581421,11636.568359375,765.7927856445313,60.70341873168945,76.22907257080078,43.68720626831055,51.809486389160156,1.3677328824996948,1.4165676832199097
Sponza_Point_45_Full,198.72708129882813,197.79815673828125,228.403564453125,137.38999938964844,226.1375732421875,136.23800659179688,20.788990020751953,0.890999972820282,0.20955908298492432,0.5708765983581543,0.6254307627677917,0.5929574966430664,0.6309852600097656,0.7388908863067627,78,2,100,0.4000000059604645,1.2999999523162842,0.8999999761581421,10056.46875,766.4182739257813,53.13200378417969,76.22907257080078,46.78570556640625,51.97676467895508,1.4660927057266235,1.4165676832199097
Sponza_Point_Oblique_Full,177.43194580078125,157.9220428466797,196.03439331054688,115.31600189208984,193.6348419189453,113.95700073242188,66.4923095703125,0.9620000123977661,0.45685532689094543,0.46255651116371155,0.5711989402770996,0.5843551158905029,0.6495043039321899,0.7104447484016418,44,2,100,0.4000000059604645,1.2999999523162842,0.8999999761581421,8952.2451171875,764.22119140625,59.402347564697266,76.22907257080078,39.09830093383789,51.68282699584961,1.4388068914413452,1.4165676832199097
