Scene,Estimated PAH cost,Estimated SAH cost,Real cost with fallback,Intersections with fallback,Real cost without fallback,Intersections without fallback,Fallback BVH cost,Only fallback cost,Hit percentage,Overlapping % 4,Overlapping % culled 4,Overlapping % culled 7,Overlapping % culled 10,Overlapping % culled 15,Overlapping % culled 100,Max level,Max triangles per leaf,Max non fallback levels,Split plane quality threshold,Acceptable children/father hit probability,Excellent children/father hit probability,Compute cost PAH average,Compute cost PAH average count,Choose split plane PAH average,Choose split plane PAH average count
CottageWalls_Plane_15_Full,232.95578002929688,91.65528106689453,234.20318603515625,136.83200073242188,234.20318603515625,136.83200073242188,144.49742126464844,234.20318603515625,1.0,0.7525824904441833,0.7989774942398071,0.8095565438270569,0.754273533821106,0.7496229410171509,0.7502133846282959,30,2,100,0.4000000059604645,1.2999999523162842,0.8999999761581421,530.2723999023438,74.72894287109375,1.600984811782837,2.5863988399505615
CottageWalls_Plane_45_Full,175.7585906982422,84.34721374511719,175.15707397460938,104.44200134277344,175.15707397460938,104.44200134277344,144.33258056640625,175.15707397460938,1.0,0.719723641872406,0.8365622162818909,0.7972214818000793,0.7313745617866516,0.7264049053192139,0.7277515530586243,27,2,100,0.4000000059604645,1.2999999523162842,0.8999999761581421,400.8280334472656,56.60292053222656,1.995260238647461,1.737199306488037
Crowd_Plane_Parallel_Full,66.45884704589844,163.20957946777344,66.49685668945313,43.21699905395508,66.49685668945313,43.21699905395508,114.45398712158203,66.49685668945313,1.0,0.08464709669351578,0.08719685673713684,0.1547521948814392,0.3171289563179016,0.6108360886573792,0.6536816954612732,27,2,100,0.4000000059604645,1.2999999523162842,0.8999999761581421,5267.45654296875,79.58214569091797,18.006126403808594,2.6430487632751465
SuzannePlaneOblique_Standard,23.51605987548828,39.73418426513672,29.16680335998535,18.024999618530273,24.741605758666992,15.586999893188477,24.26800537109375,5.814980506896973,0.23899999260902405,0.5162304043769836,0.5162304043769836,0.5558726191520691,0.5938129425048828,0.6041035056114197,0.6041035056114197,15,2,100,0.9900000095367432,1.2999999523162842,0.8999999761581421,3.5949971675872803,49.46472930908203,0.3787997364997864,1.476141095161438
Crowd_Plane_15_Full,117.80056762695313,144.00144958496094,122.62965393066406,73.20099639892578,122.62965393066406,73.20099639892578,134.63172912597656,122.62965393066406,1.0,0.39327484369277954,0.4273873269557953,0.46020668745040894,0.47600826621055603,0.5932487845420837,0.618079423904419,27,2,100,0.4000000059604645,1.2999999523162842,0.8999999761581421,7628.8955078125,83.90204620361328,22.365318298339844,2.73549485206604
Random100_Plane_15_Standard,21.87065887451172,19.07326889038086,38.58919143676758,20.843000411987305,21.5159969329834,11.696000099182129,20.682003021240234,19.66962432861328,0.13199999928474426,0.44136014580726624,0.47242429852485657,0.4328534007072449,0.43278783559799194,0.43278783559799194,0.43278783559799194,9,2,100,0.9900000095367432,1.2999999523162842,0.8999999761581421,0.45619991421699524,55.53535461425781,0.032199982553720474,1.0303030014038086
Crowd_Plane_45_Full,184.0269317626953,323.4101257324219,188.20384216308594,105.3030014038086,188.20384216308594,105.3030014038086,134.60267639160156,188.20384216308594,1.0,0.4231438636779785,0.46075597405433655,0.5952578783035278,0.6217042803764343,0.6158087849617004,0.6305263042449951,26,2,100,0.4000000059604645,1.2999999523162842,0.8999999761581421,2673.52880859375,56.93642044067383,23.594579696655273,1.8963390588760376
Cottage_Plane_Oblique_Standard,97.02668762207031,61.036190032958984,100.9982681274414,63.887001037597656,97.37467956542969,61.5620002746582,91.71631622314453,35.52548599243164,0.8980000019073486,0.7939079403877258,0.8381576538085938,0.7661483883857727,0.7869904041290283,0.8074936270713806,0.8097096681594849,20,2,100,0.9900000095367432,1.2999999523162842,0.8999999761581421,14.950251579284668,55.3316650390625,1.7631802558898926,1.8512649536132813
Cottage_Plane_Parallel_Standard,84.46107482910156,51.35334396362305,97.57868957519531,65.1709976196289,83.56562805175781,55.9119987487793,87.60037994384766,66.0999984741211,0.7879999876022339,0.7049332857131958,0.7709453701972961,0.7668807506561279,0.8050829768180847,0.8144311308860779,0.815380871295929,21,2,100,0.9900000095367432,1.2999999523162842,0.8999999761581421,10.53606128692627,56.28882598876953,1.2285947799682617,1.8527631759643555
Crowd_Plane_Oblique_Full,133.8698272705078,72.45674896240234,133.73699951171875,75.81099700927734,133.68699645996094,75.78600311279297,102.38542938232422,10.0,0.9950000047683716,0.47435587644577026,0.562475323677063,0.5883614420890808,0.5642330646514893,0.6246216297149658,0.6538314819335938,29,2,100,0.4000000059604645,1.2999999523162842,0.8999999761581421,8471.064453125,84.70646667480469,23.674150466918945,2.676029920578003
