Scene,Estimated PAH cost,Estimated SAH cost,Real cost with fallback,Intersections with fallback,Real cost without fallback,Intersections without fallback,Only fallback cost,Hit percentage,Overlapping % 4,Overlapping % culled 4,Overlapping % culled 7,Overlapping % culled 10,Overlapping % culled 15,Overlapping % culled 100,Max level,Max triangles per leaf,Max non fallback levels,Split plane quality threshold,Acceptable children/father hit probability,Excellent children/father hit probability,Compute cost PAH average,Compute cost SAH average,Compute cost PAH average count,Compute cost SAH average count,Choose split plane PAH average,Choose split plane SAH average,Choose split plane PAH average count,Choose split plane SAH average count
Sponza_Point_Parallel_Longest,375.7024230957031,197.212646484375,384.3737487792969,273.55999755859375,384.3737487792969,273.55999755859375,384.3737487792969,1.0,0.1421658992767334,0.6986556649208069,0.6805499196052551,0.6572059392929077,0.6912161111831665,0.7258537411689758,30,2,100,0.9900000095367432,1.2999999523162842,0.8999999761581421,225.3585205078125,833.4462280273438,33.034156799316406,76.22907257080078,51.873008728027344,53.27889633178711,2.418667793273926,1.4165676832199097
Random100_Point_15_Longest,18.793832778930664,18.935009002685547,36.34203338623047,19.784000396728516,19.840410232543945,10.878000259399414,18.562034606933594,0.11100000143051147,0.3487796485424042,0.4722593426704407,0.43150487542152405,0.43156298995018005,0.43156298995018005,0.43156298995018005,9,2,100,0.9900000095367432,1.2999999523162842,0.8999999761581421,0.4266998767852783,0.5880995988845825,53.85714340209961,77.1919174194336,0.05419999361038208,0.029699981212615967,2.0102040767669678,1.0
Crowd_Point_45_Longest,21.4257869720459,60.41720199584961,38.24442672729492,21.768999099731445,36.05044174194336,20.665000915527344,3.152298927307129,0.30399999022483826,0.7216900587081909,0.7216900587081909,0.5669001340866089,0.5335409641265869,0.6966423392295837,0.7821639776229858,25,2,100,0.9900000095367432,1.2999999523162842,0.8999999761581421,157.4573516845703,379.0789794921875,36.36423873901367,87.7052230834961,27.592557907104492,18.135448455810547,2.021498918533325,1.1881141662597656
Cottage_Plane_45_Longest,300.3334655761719,165.31781005859375,311.48162841796875,238.9199981689453,305.8116760253906,235.17100524902344,46.09755325317383,0.8769999742507935,0.8768883943557739,0.9124681949615479,0.8965935707092285,0.8763371706008911,0.8793758153915405,0.8795102834701538,23,2,100,0.9900000095367432,1.2999999523162842,0.8999999761581421,138.71142578125,21.474533081054688,46.46395492553711,65.87432861328125,1.0378928184509277,1.9454866647720337,2.041734457015991,1.7425718307495117
Random1000_Point_Parallel_Longest,79.6385726928711,69.84050750732422,115.87955474853516,68.12300109863281,88.40241241455078,52.31800079345703,63.16596984863281,0.5649999976158142,0.4261142611503601,0.7341989278793335,0.662787139415741,0.6232407093048096,0.6235954761505127,0.6235954761505127,13,2,100,0.9900000095367432,1.2999999523162842,0.8999999761581421,3.239100456237793,6.7031941413879395,40.258846282958984,85.61561584472656,0.5098986029624939,0.2830014228820801,2.008089065551758,1.0020020008087158
CottageWalls_Plane_Parallel_Longest,323.1225891113281,171.1734161376953,324.4482421875,244.0709991455078,324.2970275878906,243.98699951171875,50.40000534057617,1.0,0.8507996201515198,0.8853439092636108,0.8645735383033752,0.8431618213653564,0.832156777381897,0.832164466381073,25,2,100,0.9900000095367432,1.2999999523162842,0.8999999761581421,64.47553253173828,30.895105361938477,43.75267028808594,69.23839569091797,0.6812978982925415,2.4874958992004395,2.16103196144104,1.638682246208191
Random1000_Point_15_Longest,79.7319564819336,69.6418228149414,116.40985107421875,68.18499755859375,87.25877380371094,51.47999954223633,62.8258171081543,0.5360000133514404,0.4775705933570862,0.696630597114563,0.6402985453605652,0.6070245504379272,0.6084021329879761,0.6084021329879761,12,2,100,0.9900000095367432,1.2999999523162842,0.8999999761581421,3.220299243927002,6.719892501831055,40.09504699707031,85.61561584472656,0.5123987197875977,0.2813013792037964,2.0091001987457275,1.0020020008087158
Wood_Point_45_Longest,159.40797424316406,318.8262634277344,189.2670135498047,147.85400390625,183.61190795898438,144.61099243164063,8.044381141662598,0.296999990940094,0.8649300932884216,0.861008882522583,0.824914813041687,0.8392283916473389,0.8529260754585266,0.855010986328125,23,2,100,0.9900000095367432,1.2999999523162842,0.8999999761581421,9.312747955322266,35.02582931518555,28.975025177001953,66.06138610839844,2.4908370971679688,2.808831214904785,2.4732766151428223,1.545454502105713
CottageWalls_Plane_15_Longest,332.8330078125,114.69139099121094,335.6569519042969,247.75399780273438,335.6569519042969,247.75399780273438,335.6569519042969,1.0,0.8340668678283691,0.963922917842865,0.8727614879608154,0.8507903218269348,0.8483567833900452,0.8486061692237854,25,2,100,0.9900000095367432,1.2999999523162842,0.8999999761581421,164.0942840576172,30.77225685119629,50.383296966552734,69.23839569091797,1.2499955892562866,2.4738898277282715,1.9832967519760132,1.638682246208191
Random1000_Point_45_Longest,79.9357681274414,69.84050750732422,118.38194274902344,69.25199890136719,88.43958282470703,52.08700180053711,57.03313064575195,0.4749999940395355,0.5888369679450989,0.6635826230049133,0.6177052855491638,0.590093731880188,0.5902937054634094,0.5902937054634094,13,2,100,0.9900000095367432,1.2999999523162842,0.8999999761581421,3.348701000213623,6.707491397857666,40.28311538696289,85.61561584472656,0.5495006442070007,0.2879009544849396,2.0161778926849365,1.0020020008087158
CottageWalls_Point_Parallel_Longest,233.95355224609375,102.06685638427734,230.13897705078125,164.16000366210938,222.06333923339844,158.9409942626953,58.51882553100586,0.8619999885559082,0.5948234796524048,0.8254700899124146,0.8390056490898132,0.8279618620872498,0.8265513181686401,0.8266493082046509,24,2,100,0.9900000095367432,1.2999999523162842,0.8999999761581421,8.731762886047363,30.551712036132813,37.143638610839844,69.23839569091797,1.995445966720581,2.429987668991089,2.693570375442505,1.638682246208191
Wood_Point_15_Longest,438.74517822265625,408.7690734863281,478.66796875,380.9309997558594,467.2427673339844,374.2080078125,25.848857879638672,0.5580000281333923,0.9451183080673218,0.8699954748153687,0.8167579770088196,0.8403273820877075,0.8454880714416504,0.8463656306266785,22,2,100,0.9900000095367432,1.2999999523162842,0.8999999761581421,9.017768859863281,35.20259475708008,28.94336700439453,66.06138610839844,2.453834295272827,2.8080363273620605,2.4962503910064697,1.545454502105713
CottageWalls_Plane_45_Longest,384.9654846191406,121.08177185058594,388.06353759765625,284.5159912109375,388.06353759765625,284.5159912109375,388.06353759765625,1.0,0.7950037121772766,0.931915819644928,0.8688429594039917,0.8363789916038513,0.8300298452377319,0.8303578495979309,23,2,100,0.9900000095367432,1.2999999523162842,0.8999999761581421,205.7449951171875,31.199148178100586,51.171470642089844,69.23839569091797,1.4308966398239136,2.5234901905059814,1.9912747144699097,1.638682246208191
Random1000_Point_Oblique_Longest,121.6514663696289,69.62519836425781,150.4098663330078,88.83499908447266,125.69837188720703,73.87699890136719,74.27763366699219,0.6470000147819519,0.6947618722915649,0.7517157793045044,0.6597383618354797,0.6294164061546326,0.6296309232711792,0.6296309232711792,12,2,100,0.9900000095367432,1.2999999523162842,0.8999999761581421,3.336601972579956,6.738990783691406,40.30597686767578,85.61561584472656,0.5467005968093872,0.29440075159072876,2.0141844749450684,1.0020020008087158
CottageWalls_Plane_Oblique_Longest,347.7216796875,116.97498321533203,349.4906921386719,258.9830017089844,349.4906921386719,258.9830017089844,349.4906921386719,1.0,0.7820114493370056,0.880696177482605,0.8561787605285645,0.8713682889938354,0.8607375621795654,0.8604462146759033,20,2,100,0.9900000095367432,1.2999999523162842,0.8999999761581421,181.09498596191406,30.94080352783203,47.730255126953125,69.23839569091797,1.1941959857940674,2.4840900897979736,1.95889151096344,1.638682246208191
Cottage_Point_Parallel_Longest,195.055419921875,164.7501983642578,192.8357696533203,146.4409942626953,181.52938842773438,138.99899291992188,30.891794204711914,0.6340000033378601,0.8548658490180969,0.81743323802948,0.8192604780197144,0.8327436447143555,0.8368714451789856,0.8372442126274109,21,2,100,0.9900000095367432,1.2999999523162842,0.8999999761581421,4.951290130615234,21.24568748474121,33.50325393676758,65.87432861328125,1.2424949407577515,1.8968867063522339,2.6800434589385986,1.7425718307495117
Crowd_Plane_Parallel_Longest,97.43444061279297,45.47707748413086,98.61199951171875,59.500999450683594,98.61199951171875,59.500999450683594,98.61199951171875,1.0,0.4927120506763458,0.5021227598190308,0.36789754033088684,0.3767296075820923,0.48306888341903687,0.5320910215377808,26,2,100,0.9900000095367432,1.2999999523162842,0.8999999761581421,3066.104248046875,391.7015686035156,46.187137603759766,87.7052230834961,20.034605026245117,18.56821632385254,1.3985399007797241,1.1881141662597656
Cottage_Point_15_Longest,179.2831268310547,164.5289764404297,189.69869995117188,144.11700439453125,178.6691436767578,137.00599670410156,29.10184097290039,0.6209999918937683,0.8597283959388733,0.8927653431892395,0.895778238773346,0.8840939998626709,0.8859656453132629,0.8862685561180115,23,2,100,0.9900000095367432,1.2999999523162842,0.8999999761581421,4.9447922706604,21.361141204833984,33.47911071777344,65.87432861328125,1.2519949674606323,1.9019875526428223,2.681497573852539,1.7425718307495117
Crowd_Plane_15_Longest,112.43594360351563,43.861019134521484,116.24635314941406,70.19599914550781,116.24635314941406,70.19599914550781,116.24635314941406,1.0,0.5101442337036133,0.5406699776649475,0.4347541332244873,0.40468838810920715,0.5224758386611938,0.5619113445281982,24,2,100,0.9900000095367432,1.2999999523162842,0.8999999761581421,4000.315673828125,383.41937255859375,45.80108642578125,87.7052230834961,20.080596923828125,18.440298080444336,1.3973618745803833,1.1881141662597656
Cottage_Point_45_Longest,294.02593994140625,161.85897827148438,296.0694580078125,226.31900024414063,290.87860107421875,223.0679931640625,33.06241226196289,0.8429999947547913,0.9160834550857544,0.9355031847953796,0.8994447588920593,0.8833694458007813,0.8851895332336426,0.8854808211326599,21,2,100,0.9900000095367432,1.2999999523162842,0.8999999761581421,5.057893753051758,21.325410842895508,34.08211898803711,65.87432861328125,1.2513940334320068,1.9160856008529663,2.700702428817749,1.7425718307495117
Sponza_Plane_Parallel_Longest,263.8768005371094,166.79098510742188,272.3064880371094,193.9340057373047,271.1173400878906,193.33299255371094,198.1999969482422,0.9950000047683716,0.6764156222343445,0.6765975952148438,0.5768246650695801,0.6052782535552979,0.6608167886734009,0.708459734916687,34,2,100,0.9900000095367432,1.2999999523162842,0.8999999761581421,5290.52978515625,833.30419921875,43.97992706298828,76.22907257080078,43.716915130615234,53.548397064208984,1.7256121635437012,1.4165676832199097
Crowd_Plane_45_Longest,111.36668395996094,47.90614318847656,113.07461547851563,67.88899993896484,113.07461547851563,67.88899993896484,113.07461547851563,1.0,0.4966728091239929,0.5103278160095215,0.414806604385376,0.3946792781352997,0.5366254448890686,0.5730882883071899,25,2,100,0.9900000095367432,1.2999999523162842,0.8999999761581421,4021.78369140625,382.0731506347656,45.77289581298828,87.7052230834961,20.161056518554688,18.358673095703125,1.3996495008468628,1.1881141662597656
Cottage_Point_Oblique_Longest,191.73023986816406,164.49928283691406,195.92279052734375,149.91700744628906,191.5919952392578,147.28199768066406,13.366665840148926,0.6759999990463257,0.8979700803756714,0.9106388092041016,0.9002193212509155,0.8926734924316406,0.8960658311843872,0.8966641426086426,21,2,100,0.9900000095367432,1.2999999523162842,0.8999999761581421,4.648195743560791,21.157222747802734,32.31455612182617,65.87432861328125,1.249193787574768,1.872182011604309,2.7406580448150635,1.7425718307495117
Crowd_Plane_Oblique_Longest,113.91642761230469,61.905853271484375,113.99099731445313,66.17900085449219,113.94100189208984,66.15399932861328,10.0,0.9950000047683716,0.5208009481430054,0.6232315301895142,0.5434365272521973,0.5049081444740295,0.576478123664856,0.623724102973938,26,2,100,0.9900000095367432,1.2999999523162842,0.8999999761581421,4339.5380859375,380.64910888671875,45.32991409301758,87.7052230834961,20.63608741760254,18.255582809448242,1.3825069665908813,1.1881141662597656
Random100_Plane_45_Longest,23.108251571655273,19.06036949157715,43.546749114990234,23.591999053955078,23.248380661010742,12.663000106811523,22.65446662902832,0.10400000214576721,0.40360578894615173,0.44082677364349365,0.410590261220932,0.41045355796813965,0.41045355796813965,0.41045355796813965,9,2,100,0.9900000095367432,1.2999999523162842,0.8999999761581421,11.749897956848145,0.5926997661590576,56.86868667602539,77.1919174194336,0.028499983251094818,0.029499981552362442,1.0202020406723022,1.0
Random100_Plane_Parallel_Longest,20.042903900146484,19.64913558959961,35.45922088623047,19.243000030517578,19.871206283569336,10.902999877929688,18.75816535949707,0.16899999976158142,0.39003950357437134,0.4196453094482422,0.4052790403366089,0.40408575534820557,0.40408575534820557,0.40408575534820557,9,2,100,0.9900000095367432,1.2999999523162842,0.8999999761581421,9.03119945526123,0.5902997255325317,62.58585739135742,77.1919174194336,0.030599985271692276,0.03499998897314072,1.1313130855560303,1.0
Random100_Plane_15_Longest,21.014238357543945,19.187578201293945,38.675228118896484,20.948999404907227,21.119609832763672,11.501999855041504,20.109548568725586,0.12700000405311584,0.41389286518096924,0.4475924074649811,0.4170515835285187,0.4168941080570221,0.4168941080570221,0.4168941080570221,9,2,100,0.9900000095367432,1.2999999523162842,0.8999999761581421,11.682501792907715,0.5961998105049133,58.06060791015625,77.1919174194336,0.03029998391866684,0.03029998205602169,1.070707082748413,1.0
Random100_Plane_Oblique_Longest,22.92228889465332,18.908838272094727,41.75239181518555,22.63599967956543,22.57758903503418,12.300999641418457,21.37661361694336,0.10300000011920929,0.44109028577804565,0.48666900396347046,0.46151894330978394,0.4611748158931732,0.4611748158931732,0.4611748158931732,9,2,100,0.9900000095367432,1.2999999523162842,0.8999999761581421,12.360601425170898,0.5908995866775513,56.161617279052734,77.1919174194336,0.03029998391866684,0.029199978336691856,1.0202020406723022,1.0
Random1000_Plane_Oblique_Longest,103.5772476196289,69.84387969970703,131.12474060058594,76.91400146484375,102.69004821777344,60.68199920654297,61.68064498901367,0.5389999747276306,0.5597413182258606,0.6392965912818909,0.5985137224197388,0.5856993794441223,0.587075412273407,0.587075412273407,13,2,100,0.9900000095367432,1.2999999523162842,0.8999999761581421,90.25760650634766,6.951695442199707,43.33198928833008,85.61561584472656,0.29600101709365845,0.3022004961967468,1.0807265043258667,1.0020020008087158
