Scene,Estimated PAH cost,Estimated SAH cost,Real cost with fallback,Intersections with fallback,Real cost without fallback,Intersections without fallback,Fallback BVH cost,Only fallback cost,Hit percentage,Overlapping % 4,Overlapping % culled 4,Overlapping % culled 7,Overlapping % culled 10,Overlapping % culled 15,Overlapping % culled 100,Max level,Max triangles per leaf,Max non fallback levels,Split plane quality threshold,Acceptable children/father hit probability,Excellent children/father hit probability,Compute cost PAH average,Compute cost PAH average count,Choose split plane PAH average,Choose split plane PAH average count
Crowd_Point_45_Longest,21.424484252929688,60.39947509765625,36.251216888427734,20.56800079345703,33.749244689941406,19.316999435424805,28.609249114990234,3.484679698944092,0.28200000524520874,0.7216900587081909,0.7216900587081909,0.5669001340866089,0.5335458517074585,0.6964412927627563,0.7818422913551331,25,2,100,0.9900000095367432,1.2999999523162842,0.8999999761581421,146.68507385253906,36.49138641357422,27.264114379882813,1.0694528818130493
Random1000_Point_Parallel_Longest,79.6385726928711,69.84050750732422,112.11274719238281,65.70500183105469,85.33159637451172,50.367000579833984,83.83960723876953,59.91317367553711,0.5529999732971191,0.4261142611503601,0.7341989278793335,0.662787139415741,0.6232407093048096,0.6235954761505127,0.6235954761505127,13,2,100,0.9900000095367432,1.2999999523162842,0.8999999761581421,2.9606001377105713,40.258846282958984,0.5015978217124939,1.0111223459243774
Random1000_Point_Oblique_Longest,121.00228118896484,68.70501708984375,153.0948028564453,90.36199951171875,128.57861328125,74.93099975585938,124.1180419921875,75.39167785644531,0.6399999856948853,0.697234570980072,0.7525992393493652,0.6607809662818909,0.6301649212837219,0.6303035616874695,0.6303035616874695,12,2,100,0.9900000095367432,1.2999999523162842,0.8999999761581421,2.9117000102996826,40.32139205932617,0.5047978758811951,1.0112589597702026
Random1000_Point_45_Facing,78.3180923461914,70.81262969970703,116.8406982421875,68.28900146484375,88.44638061523438,52.185001373291016,88.97637939453125,56.4500617980957,0.4970000088214874,0.612230658531189,0.6874890327453613,0.6093605160713196,0.5965158343315125,0.5966014266014099,0.5966014266014099,14,2,100,0.4000000059604645,1.2999999523162842,0.8999999761581421,3.839698553085327,51.135135650634766,0.27020180225372314,1.5155155658721924
CottageWalls_Point_Parallel_Facing,96.3248291015625,55.117767333984375,106.6462173461914,67.81400299072266,98.16500854492188,62.220001220703125,97.91381072998047,59.726749420166016,0.8579999804496765,0.5657861232757568,0.7860234379768372,0.7062600255012512,0.6889936327934265,0.7374463677406311,0.7391220331192017,23,2,100,0.4000000059604645,1.2999999523162842,0.8999999761581421,31.102636337280273,77.97240447998047,2.203589916229248,2.6075613498687744
Wood_Point_15_Facing,76.96614074707031,83.93119812011719,88.75911712646484,56.74399948120117,76.75202178955078,49.7239990234375,80.55992126464844,26.56459617614746,0.5479999780654907,0.6967038512229919,0.7185297608375549,0.7235215306282043,0.7823127508163452,0.810640275478363,0.8202187418937683,26,2,100,0.4000000059604645,1.2999999523162842,0.8999999761581421,35.87942886352539,69.6806640625,2.7974958419799805,2.5485146045684814
Random1000_Point_15_Facing,75.8797836303711,70.24883270263672,113.48187255859375,66.85600280761719,85.30397033691406,50.638999938964844,87.04798126220703,62.066070556640625,0.5460000038146973,0.4589349031448364,0.6887015104293823,0.6355373859405518,0.6166739463806152,0.6179972290992737,0.6179972290992737,13,2,100,0.4000000059604645,1.2999999523162842,0.8999999761581421,4.3166937828063965,56.980979919433594,0.26850172877311707,1.6806806325912476
Wood_Point_45_Facing,38.35526657104492,91.67122650146484,54.94199752807617,35.569000244140625,49.05826187133789,32.244998931884766,45.68922805786133,8.37966251373291,0.2919999957084656,0.7800232172012329,0.7817882895469666,0.787957489490509,0.7988497018814087,0.8486646413803101,0.8576462864875793,25,2,100,0.4000000059604645,1.2999999523162842,0.8999999761581421,29.15285301208496,55.45096206665039,2.8959200382232666,1.9625451564788818
SuzannePoint15_Facing,42.038700103759766,39.28178024291992,52.21756362915039,33.36399841308594,44.68079376220703,29.142000198364258,48.75277328491211,15.900426864624023,0.5260000228881836,0.4985615015029907,0.5610491633415222,0.5428629517555237,0.6132896542549133,0.6225807070732117,0.6225807070732117,14,2,100,0.4000000059604645,1.2999999523162842,0.8999999761581421,5.387497425079346,73.78936767578125,0.34880033135414124,2.360792398452759
SuzannePoint45_Facing,48.22547912597656,40.44593811035156,53.986366271972656,33.7239990234375,46.17916488647461,29.315000534057617,47.676361083984375,15.100968360900879,0.4830000102519989,0.5323328971862793,0.5701558589935303,0.5755569338798523,0.5988167524337769,0.6091166138648987,0.6091166138648987,15,2,100,0.4000000059604645,1.2999999523162842,0.8999999761581421,3.771195411682129,52.44190979003906,0.35120072960853577,1.633817434310913
SuzannePointOblique_Facing,44.22471618652344,38.964500427246094,52.13521957397461,33.097999572753906,43.937530517578125,28.385000228881836,45.70478439331055,14.876533508300781,0.44600000977516174,0.5357967615127563,0.5753097534179688,0.5726677775382996,0.6325295567512512,0.6403790712356567,0.6403790712356567,14,2,100,0.4000000059604645,1.2999999523162842,0.8999999761581421,5.312695026397705,73.84870147705078,0.33960068225860596,2.357512950897217
Cottage_Point_Parallel_Facing,69.94129943847656,63.262290954589844,78.54198455810547,51.08599853515625,68.51957702636719,44.612998962402344,64.67040252685547,31.616392135620117,0.6830000281333923,0.7739823460578918,0.7059231400489807,0.7110785245895386,0.7609067559242249,0.8084827661514282,0.8109745383262634,21,2,100,0.4000000059604645,1.2999999523162842,0.8999999761581421,23.212085723876953,77.3670425415039,1.6710926294326782,2.6500627994537354
Cottage_Point_15_Facing,65.69397735595703,68.68893432617188,74.64756774902344,48.23400115966797,64.13481140136719,41.486000061035156,59.3872184753418,28.109079360961914,0.6259999871253967,0.7452784776687622,0.7818825840950012,0.7732605934143066,0.7720813155174255,0.8129520416259766,0.8150461316108704,20,2,100,0.4000000059604645,1.2999999523162842,0.8999999761581421,22.55830955505371,75.04997253417969,1.6953825950622559,2.563218355178833
Cottage_Point_45_Facing,107.4277572631836,75.20770263671875,113.69662475585938,70.23300170898438,107.80744934082031,66.52799987792969,91.57630157470703,35.90974807739258,0.8360000252723694,0.8041702508926392,0.8492142558097839,0.7835536599159241,0.8000123500823975,0.8226239681243896,0.824007511138916,20,2,100,0.4000000059604645,1.2999999523162842,0.8999999761581421,19.292556762695313,62.89049530029297,1.7143876552581787,2.0790719985961914
Cottage_Point_Oblique_Facing,71.48970794677734,70.6639404296875,77.60794067382813,49.2400016784668,73.68992614746094,46.685001373291016,64.19518280029297,13.00246810913086,0.6759999990463257,0.8216151595115662,0.8276851177215576,0.7663206458091736,0.7905076146125793,0.8291323781013489,0.8316497802734375,20,2,100,0.4000000059604645,1.2999999523162842,0.8999999761581421,21.040231704711914,69.83158111572266,1.6741913557052612,2.3100249767303467
CottageWalls_Point_15_Facing,88.8265609741211,55.69959259033203,95.29745483398438,61.027000427246094,89.64544677734375,57.33000183105469,93.87861633300781,58.26802444458008,0.902999997138977,0.5604071617126465,0.8544491529464722,0.7201848030090332,0.6889440417289734,0.7406275868415833,0.7475793361663818,25,2,100,0.4000000059604645,1.2999999523162842,0.8999999761581421,30.533283233642578,75.58332061767578,2.2537879943847656,2.5088438987731934
CottageWalls_Point_45_Facing,123.22679901123047,59.12237548828125,124.47827911376953,78.29000091552734,124.47827911376953,78.29000091552734,134.4271697998047,124.47827911376953,1.0,0.6231124997138977,0.7879279255867004,0.6975895762443542,0.6807487607002258,0.7281652688980103,0.7333460450172424,23,2,100,0.4000000059604645,1.2999999523162842,0.8999999761581421,25.133323669433594,65.03509521484375,2.1481847763061523,2.1066510677337646
CottageWalls_Point_Oblique_Facing,91.56034088134766,55.5739860534668,94.3541030883789,59.9119987487793,94.4483413696289,59.67100143432617,98.82852172851563,22.235294342041016,0.9879999756813049,0.571785032749176,0.697214663028717,0.654975950717926,0.6615524291992188,0.7240060567855835,0.7284224033355713,26,2,100,0.4000000059604645,1.2999999523162842,0.8999999761581421,26.800273895263672,70.86492156982422,2.1182899475097656,2.3071298599243164
Crowd_Point_Oblique_Facing,21.583494186401367,66.73899841308594,39.69600296020508,23.052000045776367,38.9796028137207,22.69099998474121,37.20042037963867,1.2437500953674316,0.42399999499320984,0.47323063015937805,0.47985726594924927,0.45977187156677246,0.4518929421901703,0.6170821189880371,0.6822789907455444,25,2,100,0.4000000059604645,1.2999999523162842,0.8999999761581421,286.26092529296875,67.76020050048828,20.109956741333008,2.1939303874969482
Crowd_Point_Parallel_Facing,35.02717971801758,66.05428314208984,50.54866409301758,29.172000885009766,44.96792221069336,26.347999572753906,48.64468002319336,11.950322151184082,0.5339999794960022,0.3656032979488373,0.4031387269496918,0.4042493999004364,0.3870927095413208,0.5600012540817261,0.626724898815155,25,2,100,0.4000000059604645,1.2999999523162842,0.8999999761581421,308.6687316894531,72.0583267211914,19.746652603149414,2.329070806503296
Random100_Point_45_Facing,18.96135902404785,20.550683975219727,36.85764694213867,19.965999603271484,19.958818435668945,10.866999626159668,19.494823455810547,18.67275619506836,0.0949999988079071,0.5177344679832458,0.5821341276168823,0.5319902896881104,0.5316681265830994,0.5316681265830994,0.5316681265830994,9,2,100,0.4000000059604645,1.2999999523162842,0.8999999761581421,0.3760998845100403,49.39393997192383,0.02769998274743557,1.2323232889175415
Random100_Point_Parallel_Facing,17.705507278442383,20.85796356201172,33.52928924560547,18.340999603271484,17.498849868774414,9.651000022888184,18.49482536315918,17.971357345581055,0.1080000028014183,0.267303466796875,0.407747358083725,0.39994075894355774,0.40006163716316223,0.40006163716316223,0.40006163716316223,9,2,100,0.4000000059604645,1.2999999523162842,0.8999999761581421,0.3990999460220337,52.3232307434082,0.026499977335333824,1.3434343338012695
Crowd_Point_15_Facing,29.391868591308594,64.45648193359375,53.0111083984375,30.80299949645996,47.999534606933594,28.268999099731445,52.41151809692383,9.528436660766602,0.4690000116825104,0.3889258801937103,0.4131491482257843,0.4228564500808716,0.40494731068611145,0.6011578440666199,0.6830082535743713,26,2,100,0.4000000059604645,1.2999999523162842,0.8999999761581421,287.0782775878906,68.22025299072266,19.81403350830078,2.2048463821411133
Random1000_Point_Parallel_Facing,77.03164672851563,69.78409576416016,109.51033020019531,64.58599853515625,82.59919738769531,49.084999084472656,84.8552017211914,61.58167266845703,0.5630000233650208,0.41333258152008057,0.7044408917427063,0.6571598649024963,0.6289363503456116,0.6296164393424988,0.6296164393424988,13,2,100,0.4000000059604645,1.2999999523162842,0.8999999761581421,4.517398357391357,58.89889907836914,0.27260148525238037,1.7127127647399902
Random1000_Point_Oblique_Facing,120.41169738769531,70.17742156982422,153.5120849609375,90.41300201416016,125.40428161621094,73.49299621582031,122.75562286376953,81.47395324707031,0.6359999775886536,0.6920682787895203,0.755938708782196,0.6545289754867554,0.6300994157791138,0.6290330290794373,0.6290330290794373,13,2,100,0.4000000059604645,1.2999999523162842,0.8999999761581421,4.015800476074219,53.91093063354492,0.3024016320705414,1.5880566835403442
